"","locality","yearmonth","isbanned","population","density","income","tavg","monthtotal_ll"
"375","Charlotte",2024-11-01,0,911311,2837,68367,62.4,2.63905732961526
"376","Charlotte",2024-12-01,0,911311,2837,68367,44.8,2.56494935746154
"377","Charlotte",2024-02-01,0,911311,2837,68367,44.8,5.44241771052179
"378","Charlotte",2024-03-01,0,911311,2837,68367,61.5,6.7428806357919
"379","Charlotte",2024-04-01,0,911311,2837,68367,61.5,4.52178857704904
"380","Charlotte",2024-05-01,0,911311,2837,68367,61.5,6.12249280951439
"381","Charlotte",2024-06-01,0,911311,2837,68367,79.1,5.72358510195238
"382","Charlotte",2024-07-01,0,911311,2837,68367,79.1,0
"383","Charlotte",2024-08-01,0,911311,2837,68367,79.1,4.40671924726425
"384","Charlotte",2024-09-01,0,911311,2837,68367,62.4,8.92279162396964
"385","Chicago",2017-01-01,0,2664452,12061,65781,27.6,12.4314177715992
"386","Chicago",2017-10-01,0,2664452,12061,65781,54.1,6.06145691892802
"387","Chicago",2017-11-01,0,2664452,12061,65781,54.1,6.79122146272619
"388","Chicago",2017-12-01,0,2664452,12061,65781,27.6,6.91274282049318
"389","Chicago",2017-02-01,0,2664452,12061,65781,27.6,8.54578064826815
"390","Chicago",2017-03-01,0,2664452,12061,65781,50,8.0774471493312
"391","Chicago",2017-04-01,0,2664452,12061,65781,50,10.9158518091563
"392","Chicago",2017-05-01,0,2664452,12061,65781,50,8.47866024169945
"393","Chicago",2017-06-01,0,2664452,12061,65781,73.8,12.4384732181071
"394","Chicago",2017-07-01,0,2664452,12061,65781,73.8,5.75574221358691
"395","Chicago",2017-08-01,0,2664452,12061,65781,73.8,7.88193748927207
"396","Chicago",2017-09-01,0,2664452,12061,65781,54.1,7.67089483136212
"397","Chicago",2018-01-01,0,2664452,12061,65781,27.6,12.615765470901
"398","Chicago",2018-10-01,0,2664452,12061,65781,54.1,8.53797573059877
"399","Chicago",2018-11-01,0,2664452,12061,65781,54.1,9.41466800903275
"400","Chicago",2018-12-01,0,2664452,12061,65781,27.6,6.90274273715859
"401","Chicago",2018-02-01,0,2664452,12061,65781,27.6,6.75343791859778
"402","Chicago",2018-03-01,0,2664452,12061,65781,50,11.5791906196179
"403","Chicago",2018-04-01,0,2664452,12061,65781,50,8.29254851397576
"404","Chicago",2018-05-01,0,2664452,12061,65781,50,7.60638738977265
"405","Chicago",2018-06-01,0,2664452,12061,65781,73.8,12.4608350117245
"406","Chicago",2018-07-01,0,2664452,12061,65781,73.8,8.11132800328673
"407","Chicago",2018-08-01,0,2664452,12061,65781,73.8,6.92657703322272
"408","Chicago",2018-09-01,0,2664452,12061,65781,54.1,7.84658997529119
"409","Chicago",2019-01-01,0,2664452,12061,65781,27.6,5.52146091786225
"410","Chicago",2019-10-01,0,2664452,12061,65781,54.1,8.82497196556714
"411","Chicago",2019-11-01,0,2664452,12061,65781,54.1,4.84418708645859
"412","Chicago",2019-12-01,0,2664452,12061,65781,27.6,7.60140233458373
"413","Chicago",2019-02-01,0,2664452,12061,65781,27.6,6.68461172766793
"414","Chicago",2019-03-01,0,2664452,12061,65781,50,6.21660610108486
"415","Chicago",2019-04-01,0,2664452,12061,65781,50,5.00394630594546
"416","Chicago",2019-05-01,0,2664452,12061,65781,50,6.93244789157251
"417","Chicago",2019-06-01,0,2664452,12061,65781,73.8,6.41836493593621
"418","Chicago",2019-07-01,0,2664452,12061,65781,73.8,9.26150865855058
"419","Chicago",2019-08-01,0,2664452,12061,65781,73.8,0
"420","Chicago",2019-09-01,0,2664452,12061,65781,54.1,7.76895604453833
"421","Chicago",2020-01-01,0,2664452,12061,65781,27.6,9.97194027817057
"422","Chicago",2020-10-01,0,2664452,12061,65781,54.1,7.14282740116162
"423","Chicago",2020-11-01,0,2664452,12061,65781,54.1,7.7376162828579
"424","Chicago",2020-12-01,0,2664452,12061,65781,27.6,5.8171111599632
"425","Chicago",2020-02-01,0,2664452,12061,65781,27.6,5.30330490805908
"426","Chicago",2020-03-01,0,2664452,12061,65781,50,3.2188758248682
"427","Chicago",2020-04-01,0,2664452,12061,65781,50,5.3890717298165
"428","Chicago",2020-05-01,0,2664452,12061,65781,50,9.27312736007495
"429","Chicago",2020-06-01,0,2664452,12061,65781,73.8,10.7388284987992
"430","Chicago",2020-07-01,0,2664452,12061,65781,73.8,8.48156601377309
"431","Chicago",2020-08-01,0,2664452,12061,65781,73.8,7.56112158953024
"432","Chicago",2020-09-01,0,2664452,12061,65781,54.1,8.40626163070896
"433","Chicago",2021-01-01,0,2664452,12061,65781,27.6,6.87523208727658
"434","Chicago",2021-10-01,0,2664452,12061,65781,54.1,7.9359451033537
"435","Chicago",2021-11-01,0,2664452,12061,65781,54.1,7.80628928926703
"436","Chicago",2021-12-01,0,2664452,12061,65781,27.6,7.13249755166004
"437","Chicago",2021-02-01,0,2664452,12061,65781,27.6,4.83628190695148
"438","Chicago",2021-03-01,0,2664452,12061,65781,50,7.48324441607385
"439","Chicago",2021-04-01,0,2664452,12061,65781,50,8.31947369244219
"440","Chicago",2021-05-01,0,2664452,12061,65781,50,10.023091152182
"441","Chicago",2021-06-01,0,2664452,12061,65781,73.8,7.04838640872188
"442","Chicago",2021-07-01,0,2664452,12061,65781,73.8,7.0825485693553
"443","Chicago",2021-08-01,0,2664452,12061,65781,73.8,6.24610676548156
"444","Chicago",2021-09-01,0,2664452,12061,65781,54.1,7.02553831463852
"445","Chicago",2022-01-01,0,2664452,12061,65781,27.6,8.21851757748959
"446","Chicago",2022-10-01,0,2664452,12061,65781,54.1,7.89469085042562
"447","Chicago",2022-11-01,0,2664452,12061,65781,54.1,6.64248680136726
"448","Chicago",2022-12-01,0,2664452,12061,65781,27.6,5.73979291217923
"449","Chicago",2022-02-01,0,2664452,12061,65781,27.6,7.66949525100769
"450","Chicago",2022-03-01,0,2664452,12061,65781,50,7.93415523353632
"451","Chicago",2022-04-01,0,2664452,12061,65781,50,9.62779992493271
"452","Chicago",2022-05-01,0,2664452,12061,65781,50,9.7152887585693
"453","Chicago",2022-06-01,0,2664452,12061,65781,73.8,9.26283794093394
"454","Chicago",2022-07-01,0,2664452,12061,65781,73.8,7.2211050981825
"455","Chicago",2022-08-01,0,2664452,12061,65781,73.8,6.77650699237218
"456","Chicago",2022-09-01,0,2664452,12061,65781,54.1,7.48773376143644
"457","Chicago",2023-01-01,0,2664452,12061,65781,27.6,6.98656645940643
"458","Chicago",2023-10-01,0,2664452,12061,65781,54.1,10.5889049350341
"459","Chicago",2023-11-01,0,2664452,12061,65781,54.1,9.63187566026184
"460","Chicago",2023-12-01,0,2664452,12061,65781,27.6,8.18451375303372
"461","Chicago",2023-02-01,0,2664452,12061,65781,27.6,7.53422832627409
"462","Chicago",2023-03-01,0,2664452,12061,65781,50,8.30943074214033
"463","Chicago",2023-04-01,0,2664452,12061,65781,50,7.62413058566129
"464","Chicago",2023-05-01,0,2664452,12061,65781,50,7.31521838975297
"465","Chicago",2023-06-01,0,2664452,12061,65781,73.8,12.2158348398749
"466","Chicago",2023-07-01,0,2664452,12061,65781,73.8,7.58069975222456
"467","Chicago",2023-08-01,0,2664452,12061,65781,73.8,7.96346006663897
"468","Chicago",2023-09-01,0,2664452,12061,65781,54.1,7.79811262882979
"469","Chicago",2024-01-01,0,2664452,12061,65781,27.6,8.33110454805304
"470","Chicago",2024-10-01,0,2664452,12061,65781,54.1,8.82084703337772
"471","Chicago",2024-11-01,0,2664452,12061,65781,54.1,7.25770767716004
"472","Chicago",2024-12-01,0,2664452,12061,65781,27.6,5.85220247977447
"473","Chicago",2024-02-01,0,2664452,12061,65781,27.6,8.24774388722552
"474","Chicago",2024-03-01,0,2664452,12061,65781,50,9.55626776736815
"475","Chicago",2024-04-01,0,2664452,12061,65781,50,8.58746524440157
"476","Chicago",2024-05-01,0,2664452,12061,65781,50,8.84678466694523
"477","Chicago",2024-06-01,0,2664452,12061,65781,73.8,13.8179066849578
"478","Chicago",2024-07-01,0,2664452,12061,65781,73.8,8.24117615049496
"479","Chicago",2024-08-01,0,2664452,12061,65781,73.8,10.1734765210818
"480","Chicago",2024-09-01,0,2664452,12061,65781,54.1,9.0831885863157
"481","Columbus",2017-01-01,0,913175,4117,58642,32.2,8.03947991910045
"482","Columbus",2017-10-01,0,913175,4117,58642,55.8,5.30330490805908
"483","Columbus",2017-11-01,0,913175,4117,58642,55.8,5.47646355193151
"484","Columbus",2017-12-01,0,913175,4117,58642,32.2,5.83188247728352
"485","Columbus",2017-02-01,0,913175,4117,58642,32.2,5.30330490805908
"486","Columbus",2017-03-01,0,913175,4117,58642,53.5,6.80350525760834
"487","Columbus",2017-04-01,0,913175,4117,58642,53.5,8.01763715990848
"488","Columbus",2017-05-01,0,913175,4117,58642,53.5,7.31388683163346
"489","Columbus",2017-06-01,0,913175,4117,58642,74.2,7.96762673933382
"490","Columbus",2017-07-01,0,913175,4117,58642,74.2,6.09356977004514
"491","Columbus",2017-08-01,0,913175,4117,58642,74.2,6.71174039505618
"492","Columbus",2017-09-01,0,913175,4117,58642,55.8,6.31173480915291
"493","Columbus",2018-01-01,0,913175,4117,58642,32.2,8.00670084544037
"494","Columbus",2018-10-01,0,913175,4117,58642,55.8,8.00336305862995
"495","Columbus",2018-11-01,0,913175,4117,58642,55.8,5.30330490805908
"496","Columbus",2018-12-01,0,913175,4117,58642,32.2,3.89182029811063
"497","Columbus",2018-02-01,0,913175,4117,58642,32.2,7.80220931624712
"498","Columbus",2018-03-01,0,913175,4117,58642,53.5,9.30964257305004
"499","Columbus",2018-04-01,0,913175,4117,58642,53.5,7.80302664363222
"500","Columbus",2018-05-01,0,913175,4117,58642,53.5,6.39359075395063
"501","Columbus",2018-06-01,0,913175,4117,58642,74.2,9.41654120256008
"502","Columbus",2018-07-01,0,913175,4117,58642,74.2,7.72753511047545
"503","Columbus",2018-08-01,0,913175,4117,58642,74.2,4.85203026391962
"504","Columbus",2018-09-01,0,913175,4117,58642,55.8,5.32300997913841
"505","Columbus",2019-01-01,0,913175,4117,58642,32.2,6.55250788703459
"506","Columbus",2019-10-01,0,913175,4117,58642,55.8,4.61512051684126
"507","Columbus",2019-11-01,0,913175,4117,58642,55.8,3.61091791264422
"508","Columbus",2019-12-01,0,913175,4117,58642,32.2,7.28000825288419
"509","Columbus",2019-02-01,0,913175,4117,58642,32.2,0
"510","Columbus",2019-03-01,0,913175,4117,58642,53.5,3.93182563272433
"511","Columbus",2019-04-01,0,913175,4117,58642,53.5,5.99396142730657
"512","Columbus",2019-05-01,0,913175,4117,58642,53.5,5.37989735354046
"513","Columbus",2019-06-01,0,913175,4117,58642,74.2,7.60140233458373
"514","Columbus",2019-07-01,0,913175,4117,58642,74.2,5.66296048013595
"515","Columbus",2019-08-01,0,913175,4117,58642,74.2,0
"516","Columbus",2019-09-01,0,913175,4117,58642,55.8,6.75343791859778
"517","Columbus",2020-01-01,0,913175,4117,58642,32.2,0
"518","Columbus",2020-10-01,0,913175,4117,58642,55.8,6.62140565176413
"519","Columbus",2020-11-01,0,913175,4117,58642,55.8,6.56103066589657
"520","Columbus",2020-12-01,0,913175,4117,58642,32.2,7.0057890192535
"521","Columbus",2020-02-01,0,913175,4117,58642,32.2,0
"522","Columbus",2020-03-01,0,913175,4117,58642,53.5,0
"523","Columbus",2020-04-01,0,913175,4117,58642,53.5,6.18620862390049
"524","Columbus",2020-05-01,0,913175,4117,58642,53.5,6.71780469502369
"525","Columbus",2020-06-01,0,913175,4117,58642,74.2,8.93748122841604
"526","Columbus",2020-07-01,0,913175,4117,58642,74.2,5.49306144334055
"527","Columbus",2020-08-01,0,913175,4117,58642,74.2,3.73766961828337
"528","Columbus",2020-09-01,0,913175,4117,58642,55.8,6.39692965521615
"529","Columbus",2021-01-01,0,913175,4117,58642,32.2,5.05624580534831
"530","Columbus",2021-10-01,0,913175,4117,58642,55.8,6.5792512120101
"531","Columbus",2021-11-01,0,913175,4117,58642,55.8,5.05624580534831
"532","Columbus",2021-12-01,0,913175,4117,58642,32.2,3.2188758248682
"533","Columbus",2021-02-01,0,913175,4117,58642,32.2,5.04985600724954
"534","Columbus",2021-03-01,0,913175,4117,58642,53.5,6.13339804299665
"535","Columbus",2021-04-01,0,913175,4117,58642,53.5,7.30518821539304
"536","Columbus",2021-05-01,0,913175,4117,58642,53.5,6.66695679242921
"537","Columbus",2021-06-01,0,913175,4117,58642,74.2,6.2841341610708
"538","Columbus",2021-07-01,0,913175,4117,58642,74.2,5.55682806169954
"539","Columbus",2021-08-01,0,913175,4117,58642,74.2,6.45519856334012
"540","Columbus",2021-09-01,0,913175,4117,58642,55.8,5.52942908751142
"541","Columbus",2022-01-01,0,913175,4117,58642,32.2,4.96284463025991
"542","Columbus",2022-10-01,0,913175,4117,58642,55.8,7.24351297466548
"543","Columbus",2022-11-01,0,913175,4117,58642,55.8,4.74493212836325
"544","Columbus",2022-12-01,0,913175,4117,58642,32.2,5.19849703126583
"545","Columbus",2022-02-01,0,913175,4117,58642,32.2,6.80350525760834
"546","Columbus",2022-03-01,0,913175,4117,58642,53.5,4.61512051684126
"547","Columbus",2022-04-01,0,913175,4117,58642,53.5,6.03068526026126
"548","Columbus",2022-05-01,0,913175,4117,58642,53.5,8.01433573729942
"549","Columbus",2022-06-01,0,913175,4117,58642,74.2,8.55525939222269
"550","Columbus",2022-07-01,0,913175,4117,58642,74.2,5.99396142730657
"551","Columbus",2022-08-01,0,913175,4117,58642,74.2,9.51185138236441
"552","Columbus",2022-09-01,0,913175,4117,58642,55.8,5.96870755998537
"553","Columbus",2023-01-01,0,913175,4117,58642,32.2,5.91350300563827
"554","Columbus",2023-10-01,0,913175,4117,58642,55.8,8.29029259122431
"555","Columbus",2023-11-01,0,913175,4117,58642,55.8,7.61480536471107
"556","Columbus",2023-12-01,0,913175,4117,58642,32.2,5.3890717298165
"557","Columbus",2023-02-01,0,913175,4117,58642,32.2,5.86078622346587
"558","Columbus",2023-03-01,0,913175,4117,58642,53.5,6.3297209055227
"559","Columbus",2023-04-01,0,913175,4117,58642,53.5,4.72738781871234
"560","Columbus",2023-05-01,0,913175,4117,58642,53.5,6.36475075685191
"561","Columbus",2023-06-01,0,913175,4117,58642,74.2,13.0178602718432
"562","Columbus",2023-07-01,0,913175,4117,58642,74.2,5.00394630594546
"563","Columbus",2023-08-01,0,913175,4117,58642,74.2,5.30330490805908
"564","Columbus",2023-09-01,0,913175,4117,58642,55.8,6.04973345523196
"565","Columbus",2024-01-01,0,913175,4117,58642,32.2,5.39362754635236
"566","Columbus",2024-10-01,0,913175,4117,58642,55.8,6.63463335786169
"567","Columbus",2024-11-01,0,913175,4117,58642,55.8,5.7268477475872
"568","Columbus",2024-12-01,0,913175,4117,58642,32.2,3.13549421592915
"569","Columbus",2024-02-01,0,913175,4117,58642,32.2,4.8283137373023
"570","Columbus",2024-03-01,0,913175,4117,58642,53.5,5.11198778835654
"571","Columbus",2024-04-01,0,913175,4117,58642,53.5,6.73933662735717
"572","Columbus",2024-05-01,0,913175,4117,58642,53.5,7.33498187887181
"573","Columbus",2024-06-01,0,913175,4117,58642,74.2,12.2061376434178
"574","Columbus",2024-07-01,0,913175,4117,58642,74.2,4.38202663467388
"575","Columbus",2024-08-01,0,913175,4117,58642,74.2,7.73105314400713
"576","Columbus",2024-09-01,0,913175,4117,58642,55.8,5.75574221358691
"577","Dallas",2017-01-01,0,1302868,3841,58231,48.5,8.92279162396964
"578","Dallas",2017-10-01,0,1302868,3841,58231,68.2,5.30330490805908
"579","Dallas",2017-11-01,0,1302868,3841,58231,68.2,5.59842195899838
"580","Dallas",2017-12-01,0,1302868,3841,58231,48.5,4.34380542185368
"581","Dallas",2017-02-01,0,1302868,3841,58231,48.5,7.64921631982063
"582","Dallas",2017-03-01,0,1302868,3841,58231,66.7,3.93182563272433
"583","Dallas",2017-04-01,0,1302868,3841,58231,66.7,9.57157490517093
"584","Dallas",2017-05-01,0,1302868,3841,58231,66.7,5.51745289646471
"585","Dallas",2017-06-01,0,1302868,3841,58231,85.3,6.43615036836943
"586","Dallas",2017-07-01,0,1302868,3841,58231,85.3,3.2188758248682
"587","Dallas",2017-08-01,0,1302868,3841,58231,85.3,7.80425138352811
"588","Dallas",2017-09-01,0,1302868,3841,58231,68.2,5.41610040220442
"589","Dallas",2018-01-01,0,1302868,3841,58231,48.5,9.8255800636596
"590","Dallas",2018-10-01,0,1302868,3841,58231,68.2,3.93182563272433
"591","Dallas",2018-11-01,0,1302868,3841,58231,68.2,7.60140233458373
"592","Dallas",2018-12-01,0,1302868,3841,58231,48.5,0
"593","Dallas",2018-02-01,0,1302868,3841,58231,48.5,0
"594","Dallas",2018-03-01,0,1302868,3841,58231,66.7,8.44095988541665
"595","Dallas",2018-04-01,0,1302868,3841,58231,66.7,7.91644286012226
"596","Dallas",2018-05-01,0,1302868,3841,58231,66.7,6.34212141872115
"597","Dallas",2018-06-01,0,1302868,3841,58231,85.3,8.06683531441734
"598","Dallas",2018-07-01,0,1302868,3841,58231,85.3,4.64439089914137
"599","Dallas",2018-08-01,0,1302868,3841,58231,85.3,0
"600","Dallas",2018-09-01,0,1302868,3841,58231,68.2,3.89182029811063
"601","Dallas",2019-01-01,0,1302868,3841,58231,48.5,9.39474309497396
"602","Dallas",2019-10-01,0,1302868,3841,58231,68.2,9.9060343068027
"603","Dallas",2019-11-01,0,1302868,3841,58231,68.2,0
"604","Dallas",2019-12-01,0,1302868,3841,58231,48.5,6.93342302573071
"605","Dallas",2019-02-01,0,1302868,3841,58231,48.5,0
"606","Dallas",2019-03-01,0,1302868,3841,58231,66.7,0
"607","Dallas",2019-04-01,0,1302868,3841,58231,66.7,0
"608","Dallas",2019-05-01,0,1302868,3841,58231,66.7,5.41610040220442
"609","Dallas",2019-06-01,0,1302868,3841,58231,85.3,0
"610","Dallas",2019-07-01,0,1302868,3841,58231,85.3,5.30330490805908
"611","Dallas",2019-08-01,0,1302868,3841,58231,85.3,0
"612","Dallas",2019-09-01,0,1302868,3841,58231,68.2,5.99396142730657
"613","Dallas",2020-01-01,0,1302868,3841,58231,48.5,7.67136092319064
"614","Dallas",2020-10-01,0,1302868,3841,58231,68.2,6.94697599213542
"615","Dallas",2020-11-01,0,1302868,3841,58231,68.2,5.70711026474888
"616","Dallas",2020-12-01,0,1302868,3841,58231,48.5,4.61512051684126
"617","Dallas",2020-02-01,0,1302868,3841,58231,48.5,4.26267987704132
"618","Dallas",2020-03-01,0,1302868,3841,58231,66.7,0
"619","Dallas",2020-04-01,0,1302868,3841,58231,66.7,4.72738781871234
"620","Dallas",2020-05-01,0,1302868,3841,58231,66.7,7.68570306123455
"621","Dallas",2020-06-01,0,1302868,3841,58231,85.3,8.76123680683819
"622","Dallas",2020-07-01,0,1302868,3841,58231,85.3,6.18620862390049
"623","Dallas",2020-08-01,0,1302868,3841,58231,85.3,6.94601399109923
"624","Dallas",2020-09-01,0,1302868,3841,58231,68.2,6.64509096950564
"625","Dallas",2021-01-01,0,1302868,3841,58231,48.5,3.04452243772342
"626","Dallas",2021-10-01,0,1302868,3841,58231,68.2,8.01829613851552
"627","Dallas",2021-11-01,0,1302868,3841,58231,68.2,6.47850964220857
"628","Dallas",2021-12-01,0,1302868,3841,58231,48.5,0
"629","Dallas",2021-02-01,0,1302868,3841,58231,48.5,0
"630","Dallas",2021-03-01,0,1302868,3841,58231,66.7,5.51745289646471
"631","Dallas",2021-04-01,0,1302868,3841,58231,66.7,5.12989871492307
"632","Dallas",2021-05-01,0,1302868,3841,58231,66.7,8.43944784279138
"633","Dallas",2021-06-01,0,1302868,3841,58231,85.3,5.08759633523238
"634","Dallas",2021-07-01,0,1302868,3841,58231,85.3,4.56434819146784
"635","Dallas",2021-08-01,0,1302868,3841,58231,85.3,5.96100533962327
"636","Dallas",2021-09-01,0,1302868,3841,58231,68.2,4.17438726989564
"637","Dallas",2022-01-01,0,1302868,3841,58231,48.5,8.01301211036892
"638","Dallas",2022-10-01,0,1302868,3841,58231,68.2,5.17048399503815
"639","Dallas",2022-11-01,0,1302868,3841,58231,68.2,3.68887945411394
"640","Dallas",2022-12-01,0,1302868,3841,58231,48.5,0
"641","Dallas",2022-02-01,0,1302868,3841,58231,48.5,4.11087386417331
"642","Dallas",2022-03-01,0,1302868,3841,58231,66.7,6.02102334934953
"643","Dallas",2022-04-01,0,1302868,3841,58231,66.7,4.90527477843843
"644","Dallas",2022-05-01,0,1302868,3841,58231,66.7,7.51806418123308
"645","Dallas",2022-06-01,0,1302868,3841,58231,85.3,8.12946976478423
"646","Dallas",2022-07-01,0,1302868,3841,58231,85.3,7.47250074473756
"647","Dallas",2022-08-01,0,1302868,3841,58231,85.3,3.68887945411394
"648","Dallas",2022-09-01,0,1302868,3841,58231,68.2,0
"649","Dallas",2023-01-01,0,1302868,3841,58231,48.5,8.73133636053315
"650","Dallas",2023-10-01,0,1302868,3841,58231,68.2,8.45019832259196
